      Vuonnemite
Diffraction data computed using the structure from the paper listed below,
along with the cell parameters refined from single crystal data of R070690
      Ercit T S, Cooper M A, Hawthorne F C
      The Canadian Mineralogist 36 (1998) 1311-1320
      The crystal structure of vuonnemite, Na11TiNb2(Si2O7)2(PO4)2O3(F,OH),
      a phosphate-bearing sorosilicate of the lomonosovite group
      Locality: Ilimaussaq, Greenland
      _database_code_amcsd 0005581

      CELL PARAMETERS:   5.4960  7.1640 14.4630   92.720   95.210   90.620
      SPACE GROUP: P-1       

                67.59          1.42        1.3859    2  -4   4
                67.63          1.77        1.3853    2   4   3
                67.66          1.25        1.3847   -1   1  10
                67.80          3.70        1.3823   -1  -5   1
                67.92          1.58        1.3800   -1   5   1
                68.12          1.82        1.3765    3  -1   6
                68.27          3.64        1.3739   -4   0   1
                68.59          1.66        1.3682    4   0   0
                69.00          2.87        1.3611    1   0  10
                69.62          6.79        1.3504    4   0   1
                71.06          1.05        1.3265   -3  -1   8
                71.50          3.58        1.3195   -4   0   4
                71.53          1.46        1.3191   -1  -5   4
                71.60          1.89        1.3180   -2  -4   6
                72.30          1.24        1.3069    1  -5   4
                73.94          4.53        1.2818   -2   4   6
                74.00          1.06        1.2810   -1  -4   8
                75.53          1.44        1.2588    1   5   4
                76.02          1.06        1.2519   -2  -3   9
                76.37          1.09        1.2470   -1  -3  10
                78.24          2.68        1.2218    0  -4   9
                78.29          1.05        1.2212   -2   4   7
                80.00          1.33        1.1994   -1   3  10
                80.27          1.08        1.1960   -4   3   1
                80.29          1.28        1.1958    1  -2  11
                80.43          3.24        1.1940    4   0   5
                81.33          1.43        1.1831   -4  -3   2
                82.15          1.44        1.1733   -3  -1  10
                82.17          1.17        1.1731    0   1  12
                82.23          1.06        1.1724   -2  -2  11
                82.94          1.12        1.1641    0   4   9
                83.36          1.47        1.1593    1   2  11
                83.40          2.49        1.1589    1  -6   2
                83.63          2.02        1.1562    2   4   7
                84.08          1.58        1.1512    3   0   9
                84.18          1.53        1.1501    2  -4   8
                84.51          1.61        1.1465   -1  -6   3
                84.72          1.37        1.1441    4   0   6
                85.08          2.03        1.1402   -4   0   8
                85.59          1.80        1.1348    1   6   2
                85.63          1.02        1.1343   -3   5   0
                86.19          2.07        1.1283   -1   6   3
                86.72          1.28        1.1229   -4   1   8
                88.14          1.03        1.1084   -3   5   3
                89.16          1.01        1.0983    2   4   8
                89.74          1.25        1.0927    0  -3  12
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
