      Manganoneptunite
Diffraction data computed using the structure from the paper listed below,
along with the cell parameters refined from single crystal data of R130094
      Zolotarev A A, Krivovichev S V, Yakovenchuk V N
      Zapiski Vserossijskogo Mineralogicheskogo Obshchestva 136 (2007) 118-123
      Refinement of the mangan-neptunite structure
      Locality: synthetic
      Note: changed signs of z-coordinates of O12 and O14, Ti1(y) to .32364
      _database_code_amcsd 0015717

      CELL PARAMETERS:  16.5110 12.5280 10.0330   90.000  115.507   90.000
      SPACE GROUP: Cc        

           ATOM        X         Y         Z     OCCUPANCY  ISO(B)
                76.34          4.84        1.2474   -8   8   2
                76.45          2.00        1.2459   -5   1   8
                76.58          2.41        1.2442  -12   4   2
                77.01          1.42        1.2382   10   2   2
                77.08          2.02        1.2373    9   1   3
                77.18          1.02        1.2360   -2  10   1
                77.85          2.28        1.2269    4   0   6
                77.99          2.21        1.2252    4   8   3
                78.52          1.31        1.2182   -4   2   8
                80.62          1.75        1.1917    1   3   7
                83.48          1.68        1.1580  -10   2   8
                85.59          2.00        1.1347    7   7   3
                86.75          1.56        1.1226   -1   9   5
                86.78          1.60        1.1222    1   7   6
                86.79          1.64        1.1222   -6  10   3
                88.39          2.06        1.1059   -7   7   7
                89.14          1.61        1.0985   -8   8   6
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
